Date	Open	High	Low	Close	Volume	Unadjusted Close	Turnover
19930401	26.59756	26.59756	26.45061	26.45061	220316.3	45	5831547
19930402	26.23018	26.23018	25.93629	25.93629	101056.3	44.125	2621025
19930405	26.15671	26.15671	26.00976	26.00976	292961.2	44.25	7630612
19930406	26.08324	26.08324	25.86282	26.00976	220656.6	44.25	5731119
19930407	26.00976	26.08324	25.93629	26.08324	47635.96	44.375	1241625
19930408	26.15671	26.15671	25.93629	26.00976	307592.2	44.25	8006050
19930412	26.30366	26.45061	26.23018	26.37713	592897.6	44.875	15649830
19930413	26.37713	26.52408	26.37713	26.45061	248557.6	45	6574500
19930414	26.45061	26.45061	26.37713	26.45061	203473.6	45	5374525
19930415	26.37713	26.45061	26.30366	26.45061	252810.8	45	6677712
19930416	26.45061	26.45061	26.37713	26.45061	81491.52	45	2152506
19930419	26.45061	26.45061	26.30366	26.30366	267101.6	44.75	7025750
19930420	26.30366	26.30366	26.00976	26.15671	475508.9	44.5	12446480
19930421	26.23018	26.23018	26.08324	26.15671	115517.2	44.5	3021550
19930422	26.00976	26.30366	25.86282	25.86282	166215.5	44	4298800
19930423	25.78934	25.86282	25.71587	25.71587	180336.1	43.75	4637500
19930426	25.71587	25.86282	25.42197	25.49545	106500.4	43.375	2717231
19930427	25.49545	25.78934	25.49545	25.78934	266761.4	43.875	6879600
19930428	25.71587	25.78934	25.71587	25.71587	146140.3	43.75	3760809
19930429	25.78934	25.86282	25.64239	25.86282	144609.2	44	3737344
19930430	25.93629	26.00976	25.86282	25.86282	150563.7	44	3896766
19930503	25.93629	26.00976	25.78934	26.00976	136953.4	44.25	3562125
19930504	26.08324	26.23018	26.08324	26.15671	253661.5	44.5	6630291
19930505	26.15671	26.30366	26.15671	26.23018	185440	44.625	4860719
19930506	26.15671	26.15671	26.08324	26.15671	93060.25	44.5	2430731
19930507	26.15671	26.15671	26.00976	26.08324	115687.3	44.375	3015375
19930510	26.08324	26.30366	26.08324	26.15671	193776.3	44.5	5061431
19930511	26.15671	26.23018	26.00976	26.23018	72474.71	44.625	1901025
19930512	26.15671	26.23018	26.15671	26.15671	52739.81	44.5	1381438
19930513	26.08324	26.08324	25.86282	25.86282	219635.8	44	5684434
19930514	25.86282	25.93629	25.86282	25.86282	108031.5	44	2794000
19930517	25.93629	25.93629	25.86282	25.93629	57843.66	44.125	1500250
19930518	26.00976	26.00976	25.86282	25.93629	178975.1	44.125	4641950
19930519	25.93629	26.45061	25.78934	26.45061	85404.47	45	2259000
19930520	26.45061	26.52408	26.45061	26.52408	167066.1	45.125	4431275
19930521	26.59756	26.59756	26.30366	26.30366	376664.3	44.75	9907650
19930524	26.37713	26.52408	26.37713	26.45061	51889.17	45	1370594
19930525	26.52408	26.52408	26.45061	26.45061	326306.3	45	8636994
19930526	26.52408	26.81798	26.52408	26.81798	174211.5	45.625	4668800
19930527	26.81798	26.81798	26.67103	26.7445	91529.09	45.5	2444538
19930528	26.67103	26.67103	26.45061	26.59756	134571.6	45.25	3576803
19930601	26.67103	26.89145	26.59756	26.81798	48146.34	45.625	1292072
19930602	26.7445	26.89145	26.67103	26.81798	34536.07	45.625	925553
19930603	26.7445	26.7445	26.67103	26.7445	36747.74	45.5	981450
19930604	26.59756	26.59756	26.52408	26.59756	54441.09	45.25	1448000
19930607	26.67103	26.67103	26.52408	26.52408	206535.9	45.125	5478175
19930608	26.45061	26.45061	26.30366	26.30366	177784.2	44.75	4676375
19930609	26.37713	26.45061	26.30366	26.37713	73665.61	44.875	1943087
19930610	26.37713	26.45061	26.30366	26.37713	30452.99	44.875	803822
19930611	26.45061	26.52408	26.37713	26.52408	1101411	45.125	29193690
19930614	26.52408	26.59756	26.45061	26.45061	109222.4	45	2891006
19930615	26.52408	26.52408	26.45061	26.45061	242262.9	45	6408000
19930616	26.45061	26.45061	26.30366	26.45061	562954.9	45	14890500
19930617	26.52408	26.59756	26.45061	26.59756	63628.03	45.25	1690012
19930618	26.56383	26.56383	26.34184	26.34184	98825.66	44.5	2603250
19930621	26.41584	26.41584	26.34184	26.41584	49497.29	44.625	1306597
19930622	26.41584	26.41584	26.34184	26.41584	232282.5	44.625	6135937
19930623	26.41584	26.41584	26.19386	26.19386	384490.9	44.25	10071300
19930624	26.26785	26.48983	26.26785	26.48983	411689.1	44.75	10905580
19930625	26.48983	26.56383	26.48983	26.48983	75681.87	44.75	2006200
19930628	26.63782	26.78581	26.63782	26.78581	743135.1	45.25	19905480
19930629	26.78581	26.78581	26.63782	26.63782	350535.4	45	9350469
19930630	26.71181	26.78581	26.63782	26.63782	739249.7	45	19719350
19930701	26.71181	26.71181	26.56383	26.63782	1023226	45	27218640
19930702	26.48983	26.48983	26.34184	26.48983	482134.1	44.75	12753810
19930706	26.41584	26.48983	26.11986	26.19386	416250.3	44.25	10895500
19930707	26.19386	26.26785	26.19386	26.26785	580621.9	44.375	15240950
19930708	26.26785	26.63782	26.19386	26.56383	419291.1	44.875	11130220
19930709	26.56383	26.63782	26.48983	26.63782	638903.6	45	17007180
19930712	26.56383	26.63782	26.56383	26.63782	631301.7	45	16793140
19930713	26.63782	26.71181	26.41584	26.56383	658162	44.875	17495480
19930714	26.63782	26.78581	26.56383	26.63782	1042822	45	27817080
19930715	26.63782	26.63782	26.48983	26.56383	749723.5	44.875	19915520
19930716	26.56383	26.63782	26.48983	26.48983	365570.5	44.75	9683900
19930719	26.48983	26.48983	26.41584	26.48983	317931.4	44.75	8416069
19930720	26.48983	26.56383	26.34184	26.56383	115718.9	44.875	3071797
19930721	26.48983	26.48983	26.41584	26.48983	241067	44.75	6385825
19930722	26.48983	26.48983	26.34184	26.34184	1068331	44.5	28141800
19930723	26.41584	26.48983	26.34184	26.48983	483485.5	44.75	12798510
19930726	26.56383	26.63782	26.56383	26.63782	204915.4	45	5454709
19930727	26.63782	26.63782	26.48983	26.63782	156769.6	45	4170200
19930728	26.56383	26.63782	26.48983	26.56383	52031.29	44.875	1381188
19930729	26.63782	26.78581	26.56383	26.71181	559167.4	45.125	14926030
19930730	26.71181	26.71181	26.48983	26.56383	127206.4	44.875	3376734
19930802	26.56383	26.71181	26.56383	26.63782	69769.23	45	1857209
19930803	26.63782	26.78581	26.56383	26.63782	137849.1	45	3672000
19930804	26.63782	26.71181	26.56383	26.63782	733168.1	45	19530000
19930805	26.63782	26.63782	26.56383	26.56383	62167.25	44.875	1652550
19930806	26.63782	26.63782	26.56383	26.63782	679616.4	45	18090930
19930809	26.71181	26.8598	26.63782	26.78581	1399101	45.25	37450170
19930810	26.78581	26.78581	26.71181	26.78581	1021874	45.25	27333920
19930811	26.71181	26.78581	26.71181	26.78581	915953.3	45.25	24500660
19930812	26.78581	26.78581	26.56383	26.63782	513048.8	45	13685480
19930813	26.71181	26.71181	26.71181	26.71181	174845.4	45.125	4670438
19930816	26.71181	26.9338	26.71181	26.8598	408479.4	45.375	10971680
19930817	26.8598	26.9338	26.8598	26.9338	623868.6	45.5	16803150
19930818	27.08178	27.15578	27.00779	27.08178	699888.4	45.75	18967170
19930819	27.08178	27.08178	27.08178	27.08178	48145.83	45.75	1303875
19930820	27.08178	27.08178	27.00779	27.08178	136328.7	45.75	3692025
19930823	27.00779	27.08178	27.00779	27.08178	26353.51	45.75	713212
19930824	27.08178	27.37776	27.08178	27.37776	461862.1	46.25	12636210
19930825	27.37776	27.52575	27.30376	27.37776	409324	46.25	11206380
19930826	27.37776	27.52575	27.30376	27.37776	202719.3	46.25	5553750
19930827	27.30376	27.37776	27.30376	27.37776	43415.71	46.25	1188625
19930830	27.37776	27.52575	27.37776	27.52575	309991.6	46.5	8521281
19930831	27.45175	27.52575	27.45175	27.52575	112340.3	46.5	3092250
19930901	27.45175	27.59974	27.45175	27.52575	230593.2	46.5	6347250
19930902	27.52575	27.59974	27.37776	27.45175	798038.3	46.375	21892790
19930903	27.37776	27.52575	27.37776	27.45175	1065121	46.375	29239440
19930907	27.45175	27.52575	27.22977	27.22977	331783.9	46	9046675
19930908	27.22977	27.22977	27.00779	27.15578	455949.5	45.875	12390100
19930909	27.08178	27.22977	27.08178	27.22977	404087.1	46	11003200
19930910	27.30376	27.52575	27.22977	27.45175	179913.4	46.375	4942266
19930913	27.52575	27.52575	27.52575	27.52575	113016	46.5	3110850
19930914	27.37776	27.37776	27.30376	27.37776	311680.9	46.25	8533125
19930915	27.22977	27.45175	27.15578	27.45175	170622.1	46.375	4683875
19930916	27.37776	27.45175	27.30376	27.37776	91730.48	46.25	2507981
19930917	27.32485	27.32485	27.2504	27.2504	337285.9	45.75	9203731
19930920	27.32485	27.39931	27.10149	27.10149	97038.95	45.5	2629900
19930921	27.10149	27.10149	26.65476	26.95258	534217.9	45.25	14408490
19930922	27.10149	27.2504	27.02703	27.17595	738201.1	45.625	20075050
19930923	27.2504	27.39931	27.2504	27.32485	148580.4	45.875	4062703
19930924	27.32485	27.32485	27.2504	27.2504	89819.78	45.75	2449297
19930927	27.47376	27.54822	27.47376	27.54822	461018.9	46.25	12700250
19930928	27.54822	27.54822	27.47376	27.54822	265765.8	46.25	7311481
19930929	27.54822	27.54822	27.39931	27.39931	371031.2	46	10172910
19930930	27.39931	27.47376	27.32485	27.39931	166712.2	46	4561594
19931001	27.32485	27.54822	27.2504	27.47376	38110.45	46.125	1047747
19931004	27.54822	27.54822	27.47376	27.54822	1743511	46.25	47998170
19931005	27.54822	27.54822	27.39931	27.47376	732828.7	46.125	20147200
19931006	27.54822	27.62267	27.47376	27.47376	351220.5	46.125	9649350
19931007	27.54822	27.54822	27.39931	27.39931	99725.14	46	2732400
19931008	27.47376	27.47376	27.2504	27.39931	91330.77	46	2505800
19931011	27.47376	27.54822	27.47376	27.47376	784202.2	46.125	21559580
19931012	27.54822	27.54822	27.54822	27.54822	43986.51	46.25	1211750
19931013	27.54822	27.54822	27.47376	27.54822	233531.4	46.25	6429028
19931014	27.62267	27.84604	27.54822	27.84604	181486.3	46.75	5053675
19931015	27.99495	28.0694	27.92049	27.99495	2522509	47	70711410
19931018	27.99495	27.99495	27.92049	27.99495	1212819	47	33907650
19931019	27.92049	27.99495	27.77158	27.77158	1477577	46.625	41034660
19931020	27.84604	27.84604	27.69713	27.77158	386812.7	46.625	10749600
19931021	27.84604	27.84604	27.69713	27.77158	94352.74	46.625	2618569
19931022	27.77158	27.92049	27.62267	27.62267	655936.2	46.375	18118710
19931025	27.62267	27.69713	27.54822	27.69713	192231.1	46.5	5324250
19931026	27.69713	27.69713	27.54822	27.69713	312606.4	46.5	8652481
19931027	27.62267	27.69713	27.62267	27.69713	198778.7	46.5	5505600
19931028	27.69713	27.99495	27.69713	27.92049	217582.1	46.875	6070950
19931029	27.84604	27.92049	27.84604	27.92049	135485.2	46.875	3780291
19931101	27.84604	27.99495	27.84604	27.99495	61111.03	47	1709662
19931102	27.92049	27.99495	27.77158	27.99495	440033	47	12302320
19931103	27.92049	27.92049	27.47376	27.62267	804348.8	46.375	22203290
19931104	27.62267	27.62267	27.2504	27.32485	218925.2	45.875	5978025
19931105	27.2504	27.39931	27.10149	27.39931	609767.2	46	16707200
19931108	27.47376	27.54822	27.39931	27.47376	617154.2	46.125	16955550
19931109	27.69713	27.69713	27.47376	27.47376	414514.1	46.125	11395980
19931110	27.47376	27.69713	27.39931	27.69713	78067.66	46.5	2162250
19931111	27.69713	27.77158	27.62267	27.62267	149251.9	46.375	4122738
19931112	27.69713	27.84604	27.69713	27.77158	181654.2	46.625	5041444
19931115	27.84604	27.84604	27.69713	27.69713	408470.2	46.5	11328660
19931116	27.77158	27.84604	27.69713	27.84604	827013.6	46.75	23029050
19931117	27.84604	27.84604	27.62267	27.69713	66483.43	46.5	1842638
19931118	27.69713	27.69713	27.54822	27.62267	404273	46.375	11174620
19931119	27.54822	27.62267	27.54822	27.54822	177960.7	46.25	4909125
19931122	27.54822	27.54822	27.32485	27.39931	277517.9	46	7608966
19931123	27.54822	27.54822	27.39931	27.54822	150595	46.25	4148625
19931124	27.62267	27.69713	27.62267	27.69713	129609.1	46.5	3587388
19931126	27.77158	27.77158	27.69713	27.69713	1712116	46.5	47420700
19931129	27.77158	27.84604	27.54822	27.54822	868817.6	46.25	23966720
19931130	27.54822	27.69713	27.54822	27.62267	386141.1	46.375	10659060
19931201	27.77158	27.77158	27.62267	27.62267	636629.2	46.375	17597250
19931202	27.69713	27.69713	27.62267	27.69713	590963.8	46.5	16368000
19931203	27.69713	27.84604	27.69713	27.84604	513735.6	46.75	14295940
19931206	27.84604	27.99495	27.84604	27.92049	167048	46.875	4664062
19931207	27.92049	27.92049	27.84604	27.92049	149084	46.875	4159725
19931208	27.92049	27.92049	27.84604	27.92049	246290.9	46.875	6871978
19931209	27.92049	27.92049	27.77158	27.84604	699251.2	46.75	19445340
19931210	27.84604	27.84604	27.69713	27.77158	693207.2	46.625	19238560
19931213	27.77158	27.92049	27.69713	27.92049	458668.5	46.875	12806250
19931214	27.92049	27.92049	27.69713	27.69713	70344.84	46.5	1949659
19931215	27.77158	27.77158	27.69713	27.69713	138675	46.5	3840900
19931216	27.77158	27.77158	27.69713	27.77158	131288	46.625	3646075
19931217	27.8119	27.96183	27.8119	27.88687	174582.2	46.5	4875094
19931220	27.88687	27.96183	27.88687	27.96183	114720.7	46.625	3207800
19931221	27.88687	27.88687	27.8119	27.88687	342994.8	46.5	9558622
19931222	27.96183	28.0368	27.88687	28.0368	684155.4	46.75	19181520
19931223	28.0368	28.11176	28.0368	28.0368	890085.7	46.75	24955150
19931227	28.0368	28.18673	28.0368	28.18673	745517.6	47	21013700
19931228	28.18673	28.26169	28.18673	28.26169	1468358	47.125	41470760
19931229	28.26169	28.26169	28.18673	28.18673	444709.3	47	12543230
19931230	28.18673	28.18673	28.0368	28.11176	366672.6	46.875	10300940
19931231	28.18673	28.18673	27.88687	27.96183	521745.6	46.625	14579180
19940103	27.96183	27.96183	27.8119	27.88687	1602254	46.5	44651820
19940104	27.88687	27.96183	27.88687	27.96183	273962.3	46.625	7660487
19940105	28.0368	28.0368	27.88687	28.0368	1185391	46.75	33234580
19940106	28.0368	28.11176	28.0368	28.0368	335157.8	46.75	9396750
19940107	28.11176	28.18673	28.0368	28.18673	1293109	47	36448500
19940110	28.26169	28.56155	28.18673	28.56155	989966	47.625	28256410
19940111	28.48658	28.48658	28.41162	28.48658	492231.7	47.5	14022000
19940112	28.48658	28.48658	28.33665	28.41162	264124.3	47.375	7499250
19940113	28.33665	28.33665	28.26169	28.33665	407358.4	47.25	11535540
19940114	28.41162	28.48658	28.41162	28.41162	228774.4	47.375	6504138
19940117	28.41162	28.48658	28.33665	28.41162	29513.89	47.375	839091
19940118	28.48658	28.48658	28.41162	28.48658	277463.9	47.5	7898800
19940119	28.41162	28.48658	28.33665	28.41162	334824.3	47.375	9506625
19940120	28.41162	28.48658	28.41162	28.48658	468720.7	47.5	13343470
19940121	28.48658	28.48658	28.41162	28.41162	142733.9	47.375	4055300
19940124	28.41162	28.48658	28.33665	28.33665	623293.4	47.25	17662050
19940125	28.33665	28.33665	28.26169	28.33665	517577	47.25	14647000
19940126	28.33665	28.41162	28.26169	28.33665	241947.2	47.25	6865044
19940127	28.41162	28.63651	28.41162	28.63651	574437.1	47.75	16449880
19940128	28.78644	28.78644	28.71148	28.71148	594446.5	47.875	17067440
19940131	28.78644	28.93637	28.78644	28.93637	523246.3	48.25	15131040
19940201	28.86141	28.86141	28.71148	28.78644	506238.3	48	14563310
19940202	28.86141	28.93637	28.86141	28.93637	512908.1	48.25	14841700
19940203	28.93637	28.93637	28.71148	28.78644	777199.2	48	22401930
19940204	28.78644	28.86141	28.18673	28.18673	2339768	47	65950400
19940207	28.11176	28.33665	28.11176	28.33665	861072	47.25	24367620
19940208	28.33665	28.33665	28.18673	28.33665	313814.4	47.25	8886569
19940209	28.33665	28.48658	28.33665	28.41162	241113.5	47.375	6854944
19940210	28.41162	28.41162	28.18673	28.18673	1473860	47	41543300
19940211	28.18673	28.33665	28.0368	28.26169	866074.4	47.125	24492960
19940214	28.18673	28.41162	28.18673	28.33665	4572319	47.25	129478500
19940215	28.33665	28.48658	28.33665	28.48658	624794.1	47.5	17786540
19940216	28.48658	28.48658	28.41162	28.48658	479559.1	47.5	13643020
19940217	28.56155	28.63651	28.18673	28.26169	570935.4	47.125	16146300
19940218	28.33665	28.33665	28.0368	28.11176	522412.6	46.875	14685940
19940222	28.18673	28.41162	28.18673	28.41162	257621.3	47.375	7314609
19940223	28.41162	28.48658	28.18673	28.33665	653140.8	47.25	18495580
19940224	28.18673	28.18673	27.88687	27.96183	1285272	46.625	35914460
19940225	27.96183	28.0368	27.88687	28.0368	885917.1	46.75	24838280
19940228	28.18673	28.18673	28.0368	28.0368	555261.4	46.75	15588560
19940301	28.0368	28.11176	27.8119	27.96183	706332.5	46.625	19750350
19940302	27.58701	28.0368	27.58701	28.0368	969623.1	46.75	27148780
19940303	27.96183	27.96183	27.88687	27.88687	372175.2	46.5	10392750
19940304	27.88687	28.0368	27.8119	28.0368	993467.7	46.75	27816410
19940307	28.11176	28.18673	28.11176	28.18673	900090.4	47	25336860
19940308	28.18673	28.18673	28.0368	28.0368	1467858	46.75	41154020
19940309	28.0368	28.18673	27.96183	28.18673	4168796	47	117426600
19940310	28.18673	28.18673	27.88687	27.96183	345829.5	46.625	9663544
19940311	28.0368	28.11176	27.88687	28.11176	961452.6	46.875	27010110
19940314	28.18673	28.18673	28.11176	28.11176	576771.5	46.875	16224870
19940315	28.18673	28.26169	28.11176	28.11176	1248254	46.875	35090620
19940316	28.18673	28.33665	28.0368	28.33665	759524.2	47.25	21522380
19940317	28.26169	28.33665	28.26169	28.33665	221771.1	47.25	6284250
19940318	28.19863	28.34943	28.19863	28.34943	605955.8	47	17167080
19940321	28.19863	28.34943	28.19863	28.27403	538480	46.875	15214850
19940322	28.27403	28.34943	28.19863	28.34943	722339.1	47	20464280
19940323	28.34943	28.34943	28.27403	28.34943	1158030	47	32785840
19940324	28.19863	28.27403	27.82165	27.97244	1990287	46.375	55673190
19940325	27.97244	28.04784	27.74625	27.74625	167280.3	46	4641400
19940328	27.74625	27.74625	27.52006	27.74625	1852186	46	51391200
19940329	27.74625	27.74625	27.21847	27.21847	561027.2	45.125	15270300
19940330	27.21847	27.29387	26.84148	26.84148	1863293	44.5	50013550
19940331	26.84148	26.99228	26.2383	26.91688	1307737	44.625	35175550
19940404	26.1629	26.53989	26.1629	26.46449	4355752	43.875	115354900
19940405	26.76608	26.99228	26.76608	26.99228	1954642	44.75	52760250
19940406	27.06767	27.06767	26.84148	26.99228	856295.9	44.75	23145660
19940407	26.99228	27.21847	26.84148	27.14307	1104315	45	29995320
19940408	27.14307	27.14307	26.84148	26.99228	401870.5	44.75	10832250
19940411	26.99228	27.14307	26.99228	27.06767	337047.3	44.875	9123087
19940412	27.06767	27.14307	26.99228	26.99228	2336287	44.75	63149780
19940413	26.99228	27.06767	26.69069	26.91688	603634.8	44.625	16230900
19940414	26.84148	27.06767	26.76608	26.91688	696144.6	44.625	18724920
19940415	26.91688	26.99228	26.84148	26.91688	642097.6	44.625	17271160
19940418	26.91688	26.99228	26.61529	26.69069	611924.1	44.25	16349980
19940419	26.69069	26.84148	26.53989	26.76608	782851.8	44.375	20946500
19940420	26.76608	26.84148	26.61529	26.69069	842203.9	44.25	22510750
19940421	26.84148	27.14307	26.76608	27.06767	332073.7	44.875	8994722
19940422	27.14307	27.14307	26.99228	27.06767	500348.7	44.875	13538560
19940425	27.06767	27.36926	27.06767	27.36926	654200.1	45.375	17886480
19940426	27.29387	27.36926	27.29387	27.29387	661494.8	45.25	18067220
19940428	27.29387	27.29387	26.99228	27.14307	475812.1	45	12901550
19940429	27.06767	27.21847	26.99228	27.21847	798933.2	45.125	21730680
19940502	27.21847	27.59546	27.14307	27.36926	455917.5	45.375	12478120
19940503	27.36926	27.36926	27.14307	27.36926	304055.5	45.375	8313179
19940504	27.36926	27.36926	27.21847	27.29387	666302.7	45.25	18185980
19940505	27.29387	27.36926	27.29387	27.29387	1093870	45.25	29855950
19940506	27.14307	27.14307	26.91688	26.99228	358599.8	44.75	9679425
19940509	26.91688	26.99228	26.69069	26.76608	827780.4	44.375	22148640
19940510	26.91688	27.06767	26.84148	26.99228	967208.2	44.75	26079810
19940511	26.91688	26.99228	26.61529	26.69069	349149.9	44.25	9328923
19940512	26.91688	26.91688	26.76608	26.84148	505985.5	44.5	13586170
19940513	26.91688	26.91688	26.69069	26.84148	532677.4	44.5	14302870
19940516	26.91688	26.99228	26.84148	26.84148	746709.9	44.5	20056880
19940517	26.84148	27.29387	26.84148	27.29387	779536	45.25	21247160
19940518	27.29387	27.59546	27.14307	27.44466	1367421	45.5	37541290
19940519	27.36926	27.67085	27.36926	27.59546	880335.2	45.75	24284960
19940520	27.52006	27.59546	27.44466	27.44466	614079.4	45.5	16876350
19940523	27.44466	27.44466	27.36926	27.44466	435525.5	45.5	11948750
19940524	27.52006	27.67085	27.52006	27.52006	911171.8	45.625	25101260
19940525	27.44466	27.67085	27.36926	27.59546	1223848	45.75	33807260
19940526	27.59546	27.74625	27.59546	27.67085	612753.1	45.875	16938080
19940527	27.59546	27.67085	27.52006	27.67085	268576.8	45.875	7431750
19940531	27.59546	27.67085	27.52006	27.59546	265261.1	45.75	7330000
19940601	27.59546	27.74625	27.44466	27.74625	332405.3	46	9223000
19940602	27.74625	27.74625	27.67085	27.74625	91349.28	46	2532878
19940603	27.74625	27.97244	27.67085	27.89705	912498.1	46.25	25447400
19940606	27.97244	28.04784	27.89705	27.89705	164627.7	46.25	4592625
19940607	27.82165	27.89705	27.74625	27.82165	199940.5	46.125	5566444
19940608	27.89705	27.89705	27.59546	27.59546	218674.6	45.75	6038547
19940609	27.74625	27.74625	27.67085	27.74625	133459.5	46	3703000
19940610	27.82165	27.89705	27.82165	27.82165	137770	46.125	3832988
19940613	27.74625	27.89705	27.74625	27.82165	181869.6	46.125	5065055
19940614	27.89705	28.04784	27.89705	28.04784	266919	46.5	7486500
19940615	28.04784	28.04784	27.89705	27.97244	236745.5	46.375	6617888
19940616	27.97244	28.04784	27.89705	28.04784	72946.8	46.5	2043250
19940617	28.00532	28.08122	27.77764	27.85353	665062	45.875	18524320
19940620	27.62585	27.70174	27.62585	27.62585	226299	45.5	6251700
19940621	27.62585	27.62585	27.24637	27.39816	229263.6	45.125	6277050
19940622	27.47406	27.54995	27.39816	27.47406	460997.6	45.25	12669850
19940623	27.54995	27.54995	27.32227	27.32227	1519365	45	41512500
19940624	27.17048	27.17048	26.71511	26.71511	582711.6	44	15589310
19940627	26.86689	27.24637	26.71511	27.24637	611369.5	44.875	16640200
19940628	27.24637	27.24637	26.86689	27.09458	8864693	44.625	240101100
19940629	27.09458	27.32227	27.09458	27.17048	513537.2	44.75	13953050
19940630	27.24637	27.24637	26.86689	27.01868	447821.6	44.5	12091050
19940701	27.17048	27.17048	26.94279	27.01868	670167.7	44.5	18132480
19940705	27.09458	27.24637	27.01868	27.17048	184464.9	44.75	5017251
19940706	27.09458	27.17048	27.01868	27.17048	287897.1	44.75	7819570
19940707	27.17048	27.24637	27.17048	27.24637	109855.5	44.875	2993162
19940708	27.09458	27.32227	27.09458	27.24637	244416	44.875	6664088
19940711	27.32227	27.32227	27.01868	27.17048	204229	44.75	5549000
19940712	27.17048	27.24637	27.01868	27.17048	423775.2	44.75	11530260
19940713	27.24637	27.32227	27.24637	27.24637	877361.4	44.875	23913240
19940714	27.39816	27.62585	27.39816	27.54995	813951.5	45.375	22424320
19940715	27.54995	27.62585	27.54995	27.54995	80868.11	45.375	2228680
19940718	27.54995	27.70174	27.54995	27.62585	119078.7	45.5	3287391
19940719	27.62585	27.62585	27.54995	27.54995	1003852	45.375	27656060
19940720	27.54995	27.54995	27.32227	27.39816	305190.7	45.125	8370349
19940721	27.39816	27.47406	27.39816	27.47406	142136.8	45.25	3905075
19940722	27.54995	27.54995	27.47406	27.54995	249686.5	45.375	6874112
19940725	27.54995	27.62585	27.47406	27.54995	199123.3	45.375	5489616
19940726	27.54995	27.54995	27.47406	27.54995	806375.3	45.375	22207950
19940727	27.54995	27.54995	27.39816	27.54995	137031.1	45.375	3773900
19940728	27.54995	27.70174	27.54995	27.62585	1364052	45.5	37644280
19940729	27.77764	27.92943	27.77764	27.85353	756141.6	45.875	21075560
19940801	27.92943	28.00532	27.85353	28.00532	800940.2	46.125	22430590
19940802	28.08122	28.15711	27.92943	28.08122	832562.8	46.25	23347780
19940803	28.00532	28.08122	28.00532	28.08122	237333.9	46.25	6657871
19940804	28.00532	28.08122	27.85353	27.92943	381611.8	46	10643720
19940805	27.77764	27.85353	27.70174	27.77764	227946	45.75	6336125
19940808	27.85353	27.92943	27.77764	27.85353	541206.9	45.875	15079660
19940809	27.77764	27.92943	27.77764	27.92943	174418.2	46	4868091
19940810	27.92943	28.08122	27.92943	28.00532	1383981	46.125	38771970
19940811	27.92943	28.08122	27.77764	27.92943	1443109	46	40277820
19940812	27.92943	28.15711	27.92943	28.15711	303214.2	46.375	8529009
19940815	28.15711	28.23301	28.08122	28.08122	536760	46.25	15093240
19940816	28.15711	28.3848	28.00532	28.3089	1794416	46.625	50814970
19940817	28.3848	28.3848	28.3089	28.3089	220205	46.625	6233762
19940818	28.23301	28.23301	28.15711	28.23301	1021145	46.5	28800940
19940819	28.23301	28.23301	28.08122	28.15711	169971.3	46.375	4790738
19940822	28.23301	28.23301	28.08122	28.15711	131266.6	46.375	3696087
19940823	28.3089	28.46069	28.23301	28.3089	442386.4	46.625	12527670
19940824	28.3848	28.61248	28.3089	28.61248	419493	47.125	12002740
19940825	28.61248	28.68838	28.46069	28.53659	242769	47	6930104
19940826	28.61248	28.99196	28.61248	28.99196	559159.3	47.75	16189910
19940829	28.99196	29.14375	28.91607	28.91607	576947	47.625	16693980
19940830	28.91607	29.06786	28.91607	28.99196	59292.3	47.75	1720125
19940831	28.99196	29.06786	28.91607	28.91607	586664.4	47.625	16975160
19940901	28.84017	28.84017	28.76427	28.84017	485208.7	47.5	13993500
19940902	28.99196	28.99196	28.68838	28.68838	164042	47.25	4710769
19940906	28.68838	28.76427	28.61248	28.68838	378482.5	47.25	10872410
19940907	28.76427	28.76427	28.68838	28.68838	45951.53	47.25	1318711
19940908	28.76427	28.84017	28.76427	28.84017	469068	47.5	13528000
19940909	28.53659	28.61248	28.3848	28.53659	804398.9	47	22954800
19940912	28.53659	28.53659	28.3848	28.46069	213122.9	46.875	6063604
19940913	28.53659	28.61248	28.46069	28.53659	641015.6	47	18292400
19940914	28.46069	28.61248	28.46069	28.53659	697508.1	47	19924350
19940915	28.61248	28.91607	28.61248	28.91607	1284337	47.625	37137980
19940916	28.71032	28.78667	28.63396	28.71032	935242.2	47	26860030
19940919	28.78667	28.93939	28.71032	28.71032	273877.2	47	7873556
19940920	28.5576	28.63396	28.17582	28.17582	582132.2	46.125	16418720
19940921	28.25217	28.25217	27.94674	28.17582	650724.3	46.125	18353320
19940922	28.25217	28.25217	28.09946	28.09946	436108.1	46	12271050
19940923	28.17582	28.17582	28.0231	28.0231	289101.7	45.875	8107044
19940926	28.17582	28.17582	28.09946	28.17582	365060.4	46.125	10285880
19940927	28.17582	28.25217	28.09946	28.17582	784961.8	46.125	22109450
19940928	28.32853	28.40489	28.32853	28.40489	530401.7	46.5	15055880
19940929	28.40489	28.40489	28.17582	28.25217	320696.6	46.25	9057315
19940930	28.25217	28.40489	28.17582	28.17582	8512.62	46.125	240094
19941003	28.25217	28.25217	28.09946	28.09946	118849.3	46	3344138
19941004	28.25217	28.25217	27.71767	27.71767	137839	45.375	3820575
19941005	27.64132	27.71767	27.4886	27.71767	756149.8	45.375	20958710
19941006	27.71767	27.79403	27.56496	27.64132	565107	45.25	15620300
